,,,EV_01,AEL_01,PEMEL_01
period1,sc01,t2895, 10 ,,
period1,sc01,t2896, 10 ,,
period1,sc01,t2897, 10 ,,
period1,sc01,t2898, 25 ,,
period1,sc01,t2899, 10 ,,
period1,sc01,t2900, 10 ,,
period1,sc01,t2901, 10 ,,
period1,sc01,t2902, 10 ,,
period1,sc01,t2903, 10 ,,
period1,sc01,t2904, 10 ,,
period1,sc01,t2905, 10 ,,
period1,sc01,t2906, 10 ,,
period1,sc01,t2907, 10 ,,
period1,sc01,t2908, 10 ,,
period1,sc01,t2909, 10 ,,
period1,sc01,t2910, 30 ,,
period1,sc01,t2911, 10 ,,
period1,sc01,t2912, 10 ,,
period1,sc01,t2913, 10 ,,
period1,sc01,t2914, 10 ,,
period1,sc01,t2915, 10 ,,
period1,sc01,t2916, 10 ,,
period1,sc01,t2917, 10 ,,
period1,sc01,t2918, 10 ,,
period1,sc01,t2919, 10 ,,
period1,sc01,t2920, 10 ,,
period1,sc01,t2921, 25 ,,
period1,sc01,t2922, 10 ,,
period1,sc01,t2923, 10 ,,
period1,sc01,t2924, 10 ,,
period1,sc01,t2925, 10 ,,
period1,sc01,t2926, 10 ,,
period1,sc01,t2927, 10 ,,
period1,sc01,t2928, 10 ,,
period1,sc01,t2929, 10 ,,
period1,sc01,t2930, 10 ,,
period1,sc01,t2931, 10 ,,
period1,sc01,t2932, 10 ,,
period1,sc01,t2933, 10 ,,
period1,sc01,t2934, 10 ,,
period1,sc01,t2935, 10 ,,
period1,sc01,t2936, 30 ,,
period1,sc01,t2937, 10 ,,
period1,sc01,t2938, 10 ,,
period1,sc01,t2939, 10 ,,
period1,sc01,t2940, 10 ,,
period1,sc01,t2941, 10 ,,
period1,sc01,t2942, 10 ,,
period1,sc01,t2943, 10 ,,
period1,sc01,t2944, 10 ,,
period1,sc01,t2945, 10 ,,
period1,sc01,t2946, 10 ,,
period1,sc01,t2947, 10 ,,
period1,sc01,t2948, 10 ,,
period1,sc01,t2949, 10 ,,
period1,sc01,t2950, 10 ,,
period1,sc01,t2951, 10 ,,
period1,sc01,t2952, 10 ,,
period1,sc01,t2953, 25 ,,
period1,sc01,t2954, 10 ,,
period1,sc01,t2955, 10 ,,
period1,sc01,t2956, 10 ,,
period1,sc01,t2957, 10 ,,
period1,sc01,t2958, 10 ,,
period1,sc01,t2959, 10 ,,
period1,sc01,t2960, 10 ,,
period1,sc01,t2961, 10 ,,
period1,sc01,t2962, 10 ,,
period1,sc01,t2963, 10 ,,
period1,sc01,t2964, 10 ,,
period1,sc01,t2965, 10 ,,
period1,sc01,t2966, 10 ,,
period1,sc01,t2967, 10 ,,
period1,sc01,t2968, 10 ,,
period1,sc01,t2969, 10 ,,
period1,sc01,t2970, 10 ,,
period1,sc01,t2971, 10 ,,
period1,sc01,t2972, 10 ,,
period1,sc01,t2973, 10 ,,
period1,sc01,t2974, 10 ,,
period1,sc01,t2975, 10 ,,
period1,sc01,t2976, 10 ,,
period1,sc01,t2977, 10 ,,
period1,sc01,t2978, 10 ,,
period1,sc01,t2979, 10 ,,
period1,sc01,t2980, 10 ,,
period1,sc01,t2981, 10 ,,
period1,sc01,t2982, 10 ,,
period1,sc01,t2983, 10 ,,
period1,sc01,t2984, 10 ,,
period1,sc01,t2985, 35 ,,
period1,sc01,t2986, 10 ,,
period1,sc01,t2987, 10 ,,
period1,sc01,t2988, 10 ,,
period1,sc01,t2989, 10 ,,
period1,sc01,t2990, 10 ,,
period1,sc01,t2991, 10 ,,
period1,sc01,t2992, 10 ,,
period1,sc01,t2993, 10 ,,
period1,sc01,t2994, 25 ,,
period1,sc01,t2995, 10 ,,
period1,sc01,t2996, 10 ,,
period1,sc01,t2997, 10 ,,
period1,sc01,t2998, 10 ,,
period1,sc01,t2999, 10 ,,
period1,sc01,t3000, 10 ,,
period1,sc01,t3001, 10 ,,
period1,sc01,t3002, 10 ,,
period1,sc01,t3003, 10 ,,
period1,sc01,t3004, 10 ,,
period1,sc01,t3005, 10 ,,
period1,sc01,t3006, 10 ,,
period1,sc01,t3007, 35 ,,
period1,sc01,t3008, 10 ,,
period1,sc01,t3009, 10 ,,
period1,sc01,t3010, 10 ,,
period1,sc01,t3011, 10 ,,
period1,sc01,t3012, 10 ,,
period1,sc01,t3013, 10 ,,
period1,sc01,t3014, 10 ,,
period1,sc01,t3015, 10 ,,
period1,sc01,t3016, 10 ,,
period1,sc01,t3017, 10 ,,
period1,sc01,t3018, 25 ,,
period1,sc01,t3019, 10 ,,
period1,sc01,t3020, 10 ,,
period1,sc01,t3021, 10 ,,
period1,sc01,t3022, 10 ,,
period1,sc01,t3023, 10 ,,
period1,sc01,t3024, 10 ,,
period1,sc01,t3025, 10 ,,
period1,sc01,t3026, 10 ,,
period1,sc01,t3027, 10 ,,
period1,sc01,t3028, 10 ,,
period1,sc01,t3029, 10 ,,
period1,sc01,t3030, 10 ,,
period1,sc01,t3031, 10 ,,
period1,sc01,t3032, 35 ,,
period1,sc01,t3033, 10 ,,
period1,sc01,t3034, 10 ,,
period1,sc01,t3035, 10 ,,
period1,sc01,t3036, 10 ,,
period1,sc01,t3037, 10 ,,
period1,sc01,t3038, 10 ,,
period1,sc01,t3039, 10 ,,
period1,sc01,t3040, 10 ,,
period1,sc01,t3041, 10 ,,
period1,sc01,t3042, 10 ,,
period1,sc01,t3043, 25 ,,
period1,sc01,t3044, 10 ,,
period1,sc01,t3045, 10 ,,
period1,sc01,t3046, 10 ,,
period1,sc01,t3047, 10 ,,
period1,sc01,t3048, 10 ,,
period1,sc01,t3049, 10 ,,
period1,sc01,t3050, 10 ,,
period1,sc01,t3051, 10 ,,
period1,sc01,t3052, 10 ,,
period1,sc01,t3053, 10 ,,
period1,sc01,t3054, 10 ,,
period1,sc01,t3055, 30 ,,
period1,sc01,t3056, 10 ,,
period1,sc01,t3057, 10 ,,
period1,sc01,t3058, 10 ,,
period1,sc01,t3059, 10 ,,
period1,sc01,t3060, 10 ,,
period1,sc01,t3061, 10 ,,
period1,sc01,t3062, 10 ,,
period1,sc01,t3063, 10 ,,
period1,sc01,t3064, 10 ,,
period1,sc01,t3065, 10 ,,
period1,sc01,t3066, 10 ,,
period1,sc01,t3067, 25 ,,
period1,sc01,t3068, 10 ,,
period1,sc01,t3069, 10 ,,
period1,sc01,t3070, 10 ,,
period1,sc01,t3071, 10 ,,
period1,sc01,t3072, 10 ,,
period1,sc01,t3073, 10 ,,
period1,sc01,t3074, 10 ,,
period1,sc01,t3075, 10 ,,
period1,sc01,t3076, 10 ,,
period1,sc01,t3077, 10 ,,
period1,sc01,t3078, 10 ,,
period1,sc01,t3079, 10 ,,
period1,sc01,t3080, 10 ,,
period1,sc01,t3081, 10 ,,
period1,sc01,t3082, 35 ,,
period1,sc01,t3083, 10 ,,
period1,sc01,t3084, 10 ,,
period1,sc01,t3085, 10 ,,
period1,sc01,t3086, 10 ,,
period1,sc01,t3087, 10 ,,
period1,sc01,t3088, 10 ,,
period1,sc01,t3089, 10 ,,
period1,sc01,t3090, 25 ,,
period1,sc01,t3091, 10 ,,
period1,sc01,t3092, 10 ,,
period1,sc01,t3093, 10 ,,
period1,sc01,t3094, 10 ,,
period1,sc01,t3095, 10 ,,
period1,sc01,t3096, 10 ,,
period1,sc01,t3097, 10 ,,
period1,sc01,t3098, 10 ,,
period1,sc01,t3099, 10 ,,
period1,sc01,t3100, 10 ,,
period1,sc01,t3101, 10 ,,
period1,sc01,t3102, 10 ,,
period1,sc01,t3103, 10 ,,
period1,sc01,t3104, 10 ,,
period1,sc01,t3105, 10 ,,
period1,sc01,t3106, 10 ,,
period1,sc01,t3107, 10 ,,
period1,sc01,t3108, 10 ,,
period1,sc01,t3109, 10 ,,
period1,sc01,t3110, 10 ,,
period1,sc01,t3111, 10 ,,
period1,sc01,t3112, 10 ,,
period1,sc01,t3113, 10 ,,
period1,sc01,t3114, 10 ,,
period1,sc01,t3115, 10 ,,
period1,sc01,t3116, 10 ,,
period1,sc01,t3117, 10 ,,
period1,sc01,t3118, 10 ,,
period1,sc01,t3119, 10 ,,
period1,sc01,t3120, 10 ,,
period1,sc01,t3121, 10 ,,
period1,sc01,t3122, 10 ,,
period1,sc01,t3123, 10 ,,
period1,sc01,t3124, 10 ,,
period1,sc01,t3125, 10 ,,
period1,sc01,t3126, 10 ,,
period1,sc01,t3127, 10 ,,
period1,sc01,t3128, 10 ,,
period1,sc01,t3129, 10 ,,
period1,sc01,t3130, 10 ,,
period1,sc01,t3131, 10 ,,
period1,sc01,t3132, 10 ,,
period1,sc01,t3133, 10 ,,
period1,sc01,t3134, 10 ,,
period1,sc01,t3135, 10 ,,
period1,sc01,t3136, 10 ,,
period1,sc01,t3137, 10 ,,
period1,sc01,t3138, 10 ,,
period1,sc01,t3139, 10 ,,
period1,sc01,t3140, 10 ,,
period1,sc01,t3141, 10 ,,
period1,sc01,t3142, 10 ,,
period1,sc01,t3143, 10 ,,
period1,sc01,t3144, 10 ,,
period1,sc01,t3145, 10 ,,
period1,sc01,t3146, 10 ,,
period1,sc01,t3147, 10 ,,
period1,sc01,t3148, 10 ,,
period1,sc01,t3149, 10 ,,
period1,sc01,t3150, 10 ,,
period1,sc01,t3151, 10 ,,
period1,sc01,t3152, 35 ,,
period1,sc01,t3153, 10 ,,
period1,sc01,t3154, 10 ,,
period1,sc01,t3155, 10 ,,
period1,sc01,t3156, 10 ,,
period1,sc01,t3157, 10 ,,
period1,sc01,t3158, 10 ,,
period1,sc01,t3159, 10 ,,
period1,sc01,t3160, 10 ,,
period1,sc01,t3161, 10 ,,
period1,sc01,t3162, 25 ,,
period1,sc01,t3163, 10 ,,
period1,sc01,t3164, 10 ,,
period1,sc01,t3165, 10 ,,
period1,sc01,t3166, 10 ,,
period1,sc01,t3167, 10 ,,
period1,sc01,t3168, 10 ,,
period1,sc01,t3169, 10 ,,
period1,sc01,t3170, 10 ,,
period1,sc01,t3171, 10 ,,
period1,sc01,t3172, 10 ,,
period1,sc01,t3173, 10 ,,
period1,sc01,t3174, 10 ,,
period1,sc01,t3175, 10 ,,
period1,sc01,t3176, 30 ,,
period1,sc01,t3177, 10 ,,
period1,sc01,t3178, 10 ,,
period1,sc01,t3179, 10 ,,
period1,sc01,t3180, 10 ,,
period1,sc01,t3181, 10 ,,
period1,sc01,t3182, 10 ,,
period1,sc01,t3183, 10 ,,
period1,sc01,t3184, 10 ,,
period1,sc01,t3185, 10 ,,
period1,sc01,t3186, 25 ,,
period1,sc01,t3187, 10 ,,
period1,sc01,t3188, 10 ,,
period1,sc01,t3189, 10 ,,
period1,sc01,t3190, 10 ,,
period1,sc01,t3191, 10 ,,
period1,sc01,t3192, 10 ,,
period1,sc01,t3193, 10 ,,
period1,sc01,t3194, 10 ,,
period1,sc01,t3195, 10 ,,
period1,sc01,t3196, 10 ,,
period1,sc01,t3197, 10 ,,
period1,sc01,t3198, 10 ,,
period1,sc01,t3199, 10 ,,
period1,sc01,t3200, 10 ,,
period1,sc01,t3201, 10 ,,
period1,sc01,t3202, 35 ,,
period1,sc01,t3203, 10 ,,
period1,sc01,t3204, 10 ,,
period1,sc01,t3205, 10 ,,
period1,sc01,t3206, 10 ,,
period1,sc01,t3207, 10 ,,
period1,sc01,t3208, 10 ,,
period1,sc01,t3209, 10 ,,
period1,sc01,t3210, 10 ,,
period1,sc01,t3211, 10 ,,
period1,sc01,t3212, 25 ,,
period1,sc01,t3213, 10 ,,
period1,sc01,t3214, 10 ,,
period1,sc01,t3215, 10 ,,
period1,sc01,t3216, 10 ,,
period1,sc01,t3217, 10 ,,
period1,sc01,t3218, 10 ,,
period1,sc01,t3219, 10 ,,
period1,sc01,t3220, 10 ,,
period1,sc01,t3221, 10 ,,
period1,sc01,t3222, 10 ,,
period1,sc01,t3223, 35 ,,
period1,sc01,t3224, 10 ,,
period1,sc01,t3225, 10 ,,
period1,sc01,t3226, 10 ,,
period1,sc01,t3227, 10 ,,
period1,sc01,t3228, 10 ,,
period1,sc01,t3229, 10 ,,
period1,sc01,t3230, 10 ,,
period1,sc01,t3231, 10 ,,
period1,sc01,t3232, 10 ,,
period1,sc01,t3233, 10 ,,
period1,sc01,t3234, 25 ,,
period1,sc01,t3235, 10 ,,
period1,sc01,t3236, 10 ,,
period1,sc01,t3237, 10 ,,
period1,sc01,t3238, 10 ,,
period1,sc01,t3239, 10 ,,
period1,sc01,t3240, 10 ,,
period1,sc01,t3241, 10 ,,
period1,sc01,t3242, 10 ,,
period1,sc01,t3243, 10 ,,
period1,sc01,t3244, 10 ,,
period1,sc01,t3245, 10 ,,
period1,sc01,t3246, 30 ,,
period1,sc01,t3247, 10 ,,
period1,sc01,t3248, 10 ,,
period1,sc01,t3249, 10 ,,
period1,sc01,t3250, 10 ,,
period1,sc01,t3251, 10 ,,
period1,sc01,t3252, 10 ,,
period1,sc01,t3253, 10 ,,
period1,sc01,t3254, 10 ,,
period1,sc01,t3255, 10 ,,
period1,sc01,t3256, 10 ,,
period1,sc01,t3257, 25 ,,
period1,sc01,t3258, 10 ,,
period1,sc01,t3259, 10 ,,
period1,sc01,t3260, 10 ,,
period1,sc01,t3261, 10 ,,
period1,sc01,t3262, 10 ,,
period1,sc01,t3263, 10 ,,
period1,sc01,t3264, 10 ,,
period1,sc01,t3265, 10 ,,
period1,sc01,t3266, 10 ,,
period1,sc01,t3267, 10 ,,
period1,sc01,t3268, 10 ,,
period1,sc01,t3269, 10 ,,
period1,sc01,t3270, 10 ,,
period1,sc01,t3271, 10 ,,
period1,sc01,t3272, 10 ,,
period1,sc01,t3273, 10 ,,
period1,sc01,t3274, 10 ,,
period1,sc01,t3275, 10 ,,
period1,sc01,t3276, 10 ,,
period1,sc01,t3277, 10 ,,
period1,sc01,t3278, 10 ,,
period1,sc01,t3279, 10 ,,
period1,sc01,t3280, 10 ,,
period1,sc01,t3281, 10 ,,
period1,sc01,t3282, 10 ,,
period1,sc01,t3283, 10 ,,
period1,sc01,t3284, 10 ,,
period1,sc01,t3285, 10 ,,
period1,sc01,t3286, 10 ,,
period1,sc01,t3287, 10 ,,
period1,sc01,t3288, 10 ,,
period1,sc01,t3289, 10 ,,
period1,sc01,t3290, 10 ,,
period1,sc01,t3291, 10 ,,
period1,sc01,t3292, 10 ,,
period1,sc01,t3293, 10 ,,
period1,sc01,t3294, 10 ,,
period1,sc01,t3295, 10 ,,
period1,sc01,t3296, 10 ,,
period1,sc01,t3297, 10 ,,
period1,sc01,t3298, 10 ,,
period1,sc01,t3299, 10 ,,
period1,sc01,t3300, 10 ,,
period1,sc01,t3301, 10 ,,
period1,sc01,t3302, 10 ,,
period1,sc01,t3303, 10 ,,
period1,sc01,t3304, 10 ,,
period1,sc01,t3305, 10 ,,
period1,sc01,t3306, 10 ,,
period1,sc01,t3307, 10 ,,
period1,sc01,t3308, 10 ,,
period1,sc01,t3309, 10 ,,
period1,sc01,t3310, 10 ,,
period1,sc01,t3311, 10 ,,
period1,sc01,t3312, 10 ,,
period1,sc01,t3313, 10 ,,
period1,sc01,t3314, 10 ,,
period1,sc01,t3315, 10 ,,
period1,sc01,t3316, 10 ,,
period1,sc01,t3317, 10 ,,
period1,sc01,t3318, 10 ,,
period1,sc01,t3319, 10 ,,
period1,sc01,t3320, 35 ,,
period1,sc01,t3321, 10 ,,
period1,sc01,t3322, 10 ,,
period1,sc01,t3323, 10 ,,
period1,sc01,t3324, 10 ,,
period1,sc01,t3325, 10 ,,
period1,sc01,t3326, 10 ,,
period1,sc01,t3327, 10 ,,
period1,sc01,t3328, 10 ,,
period1,sc01,t3329, 10 ,,
period1,sc01,t3330, 10 ,,
period1,sc01,t3331, 25 ,,
period1,sc01,t3332, 10 ,,
period1,sc01,t3333, 10 ,,
period1,sc01,t3334, 10 ,,
period1,sc01,t3335, 10 ,,
period1,sc01,t3336, 10 ,,
period1,sc01,t3337, 10 ,,
period1,sc01,t3338, 10 ,,
period1,sc01,t3339, 10 ,,
period1,sc01,t3340, 10 ,,
period1,sc01,t3341, 10 ,,
period1,sc01,t3342, 10 ,,
period1,sc01,t3343, 30 ,,
period1,sc01,t3344, 10 ,,
period1,sc01,t3345, 10 ,,
period1,sc01,t3346, 10 ,,
period1,sc01,t3347, 10 ,,
period1,sc01,t3348, 10 ,,
period1,sc01,t3349, 10 ,,
period1,sc01,t3350, 10 ,,
period1,sc01,t3351, 10 ,,
period1,sc01,t3352, 10 ,,
period1,sc01,t3353, 10 ,,
period1,sc01,t3354, 25 ,,
period1,sc01,t3355, 10 ,,
period1,sc01,t3356, 10 ,,
period1,sc01,t3357, 10 ,,
period1,sc01,t3358, 10 ,,
period1,sc01,t3359, 10 ,,
period1,sc01,t3360, 10 ,,
period1,sc01,t3361, 10 ,,
period1,sc01,t3362, 10 ,,
period1,sc01,t3363, 10 ,,
period1,sc01,t3364, 10 ,,
period1,sc01,t3365, 10 ,,
period1,sc01,t3366, 10 ,,
period1,sc01,t3367, 10 ,,
period1,sc01,t3368, 35 ,,
period1,sc01,t3369, 10 ,,
period1,sc01,t3370, 10 ,,
period1,sc01,t3371, 10 ,,
period1,sc01,t3372, 10 ,,
period1,sc01,t3373, 10 ,,
period1,sc01,t3374, 10 ,,
period1,sc01,t3375, 10 ,,
period1,sc01,t3376, 10 ,,
period1,sc01,t3377, 25 ,,
period1,sc01,t3378, 10 ,,
period1,sc01,t3379, 10 ,,
period1,sc01,t3380, 10 ,,
period1,sc01,t3381, 10 ,,
period1,sc01,t3382, 10 ,,
period1,sc01,t3383, 10 ,,
period1,sc01,t3384, 10 ,,
period1,sc01,t3385, 10 ,,
period1,sc01,t3386, 10 ,,
period1,sc01,t3387, 10 ,,
period1,sc01,t3388, 10 ,,
period1,sc01,t3389, 10 ,,
period1,sc01,t3390, 10 ,,
period1,sc01,t3391, 10 ,,
period1,sc01,t3392, 10 ,,
period1,sc01,t3393, 30 ,,
period1,sc01,t3394, 10 ,,
period1,sc01,t3395, 10 ,,
period1,sc01,t3396, 10 ,,
period1,sc01,t3397, 10 ,,
period1,sc01,t3398, 10 ,,
period1,sc01,t3399, 10 ,,
period1,sc01,t3400, 10 ,,
period1,sc01,t3401, 10 ,,
period1,sc01,t3402, 10 ,,
period1,sc01,t3403, 25 ,,
period1,sc01,t3404, 10 ,,
period1,sc01,t3405, 10 ,,
period1,sc01,t3406, 10 ,,
period1,sc01,t3407, 10 ,,
period1,sc01,t3408, 10 ,,
period1,sc01,t3409, 10 ,,
period1,sc01,t3410, 10 ,,
period1,sc01,t3411, 10 ,,
period1,sc01,t3412, 10 ,,
period1,sc01,t3413, 10 ,,
period1,sc01,t3414, 10 ,,
period1,sc01,t3415, 10 ,,
period1,sc01,t3416, 35 ,,
period1,sc01,t3417, 10 ,,
period1,sc01,t3418, 10 ,,
period1,sc01,t3419, 10 ,,
period1,sc01,t3420, 10 ,,
period1,sc01,t3421, 10 ,,
period1,sc01,t3422, 10 ,,
period1,sc01,t3423, 10 ,,
period1,sc01,t3424, 10 ,,
period1,sc01,t3425, 10 ,,
period1,sc01,t3426, 10 ,,
period1,sc01,t3427, 25 ,,
period1,sc01,t3428, 10 ,,
period1,sc01,t3429, 10 ,,
period1,sc01,t3430, 10 ,,
period1,sc01,t3431, 10 ,,
period1,sc01,t3432, 10 ,,
period1,sc01,t3433, 10 ,,
period1,sc01,t3434, 10 ,,
period1,sc01,t3435, 10 ,,
period1,sc01,t3436, 10 ,,
period1,sc01,t3437, 10 ,,
period1,sc01,t3438, 10 ,,
period1,sc01,t3439, 10 ,,
period1,sc01,t3440, 10 ,,
period1,sc01,t3441, 10 ,,
period1,sc01,t3442, 10 ,,
period1,sc01,t3443, 10 ,,
period1,sc01,t3444, 10 ,,
period1,sc01,t3445, 10 ,,
period1,sc01,t3446, 10 ,,
period1,sc01,t3447, 10 ,,
period1,sc01,t3448, 10 ,,
period1,sc01,t3449, 10 ,,
period1,sc01,t3450, 10 ,,
period1,sc01,t3451, 10 ,,
period1,sc01,t3452, 10 ,,
period1,sc01,t3453, 10 ,,
period1,sc01,t3454, 10 ,,
period1,sc01,t3455, 10 ,,
period1,sc01,t3456, 10 ,,
period1,sc01,t3457, 10 ,,
period1,sc01,t3458, 10 ,,
period1,sc01,t3459, 10 ,,
period1,sc01,t3460, 10 ,,
period1,sc01,t3461, 10 ,,
period1,sc01,t3462, 10 ,,
period1,sc01,t3463, 10 ,,
period1,sc01,t3464, 10 ,,
period1,sc01,t3465, 10 ,,
period1,sc01,t3466, 10 ,,
period1,sc01,t3467, 10 ,,
period1,sc01,t3468, 10 ,,
period1,sc01,t3469, 10 ,,
period1,sc01,t3470, 10 ,,
period1,sc01,t3471, 10 ,,
period1,sc01,t3472, 10 ,,
period1,sc01,t3473, 10 ,,
period1,sc01,t3474, 10 ,,
period1,sc01,t3475, 10 ,,
period1,sc01,t3476, 10 ,,
period1,sc01,t3477, 10 ,,
period1,sc01,t3478, 10 ,,
period1,sc01,t3479, 10 ,,
period1,sc01,t3480, 10 ,,
period1,sc01,t3481, 10 ,,
period1,sc01,t3482, 10 ,,
period1,sc01,t3483, 10 ,,
period1,sc01,t3484, 10 ,,
period1,sc01,t3485, 10 ,,
period1,sc01,t3486, 30 ,,
period1,sc01,t3487, 10 ,,
period1,sc01,t3488, 10 ,,
period1,sc01,t3489, 10 ,,
period1,sc01,t3490, 10 ,,
period1,sc01,t3491, 10 ,,
period1,sc01,t3492, 10 ,,
period1,sc01,t3493, 10 ,,
period1,sc01,t3494, 10 ,,
period1,sc01,t3495, 10 ,,
period1,sc01,t3496, 10 ,,
period1,sc01,t3497, 10 ,,
period1,sc01,t3498, 25 ,,
period1,sc01,t3499, 10 ,,
period1,sc01,t3500, 10 ,,
period1,sc01,t3501, 10 ,,
period1,sc01,t3502, 10 ,,
period1,sc01,t3503, 10 ,,
period1,sc01,t3504, 10 ,,
period1,sc01,t3505, 10 ,,
period1,sc01,t3506, 10 ,,
period1,sc01,t3507, 10 ,,
period1,sc01,t3508, 10 ,,
period1,sc01,t3509, 10 ,,
period1,sc01,t3510, 10 ,,
period1,sc01,t3511, 10 ,,
period1,sc01,t3512, 10 ,,
period1,sc01,t3513, 30 ,,
period1,sc01,t3514, 10 ,,
period1,sc01,t3515, 10 ,,
period1,sc01,t3516, 10 ,,
period1,sc01,t3517, 10 ,,
period1,sc01,t3518, 10 ,,
period1,sc01,t3519, 10 ,,
period1,sc01,t3520, 10 ,,
period1,sc01,t3521, 10 ,,
period1,sc01,t3522, 25 ,,
period1,sc01,t3523, 10 ,,
period1,sc01,t3524, 10 ,,
period1,sc01,t3525, 10 ,,
period1,sc01,t3526, 10 ,,
period1,sc01,t3527, 10 ,,
period1,sc01,t3528, 10 ,,
period1,sc01,t3529, 10 ,,
period1,sc01,t3530, 10 ,,
period1,sc01,t3531, 10 ,,
period1,sc01,t3532, 10 ,,
period1,sc01,t3533, 10 ,,
period1,sc01,t3534, 10 ,,
period1,sc01,t3535, 10 ,,
period1,sc01,t3536, 35 ,,
period1,sc01,t3537, 10 ,,
period1,sc01,t3538, 10 ,,
period1,sc01,t3539, 10 ,,
period1,sc01,t3540, 10 ,,
period1,sc01,t3541, 10 ,,
period1,sc01,t3542, 10 ,,
period1,sc01,t3543, 10 ,,
period1,sc01,t3544, 10 ,,
period1,sc01,t3545, 10 ,,
period1,sc01,t3546, 10 ,,
period1,sc01,t3547, 25 ,,
period1,sc01,t3548, 10 ,,
period1,sc01,t3549, 10 ,,
period1,sc01,t3550, 10 ,,
period1,sc01,t3551, 10 ,,
period1,sc01,t3552, 10 ,,
period1,sc01,t3553, 10 ,,
period1,sc01,t3554, 10 ,,
period1,sc01,t3555, 10 ,,
period1,sc01,t3556, 10 ,,
period1,sc01,t3557, 10 ,,
period1,sc01,t3558, 10 ,,
period1,sc01,t3559, 35 ,,
period1,sc01,t3560, 10 ,,
period1,sc01,t3561, 10 ,,
period1,sc01,t3562, 10 ,,
period1,sc01,t3563, 10 ,,
period1,sc01,t3564, 10 ,,
period1,sc01,t3565, 10 ,,
period1,sc01,t3566, 10 ,,
period1,sc01,t3567, 10 ,,
period1,sc01,t3568, 10 ,,
period1,sc01,t3569, 10 ,,
period1,sc01,t3570, 10 ,,
period1,sc01,t3571, 25 ,,
period1,sc01,t3572, 10 ,,
period1,sc01,t3573, 10 ,,
period1,sc01,t3574, 10 ,,
period1,sc01,t3575, 10 ,,
period1,sc01,t3576, 10 ,,
period1,sc01,t3577, 10 ,,
period1,sc01,t3578, 10 ,,
period1,sc01,t3579, 10 ,,
period1,sc01,t3580, 10 ,,
period1,sc01,t3581, 10 ,,
period1,sc01,t3582, 10 ,,
period1,sc01,t3583, 10 ,,
period1,sc01,t3584, 35 ,,
period1,sc01,t3585, 10 ,,
period1,sc01,t3586, 10 ,,
period1,sc01,t3587, 10 ,,
period1,sc01,t3588, 10 ,,
period1,sc01,t3589, 10 ,,
period1,sc01,t3590, 10 ,,
period1,sc01,t3591, 10 ,,
period1,sc01,t3592, 10 ,,
period1,sc01,t3593, 25 ,,
period1,sc01,t3594, 10 ,,
period1,sc01,t3595, 10 ,,
period1,sc01,t3596, 10 ,,
period1,sc01,t3597, 10 ,,
period1,sc01,t3598, 10 ,,
period1,sc01,t3599, 10 ,,
period1,sc01,t3600, 10 ,,
period1,sc01,t3601, 10 ,,
period1,sc01,t3602, 10 ,,
period1,sc01,t3603, 10 ,,
period1,sc01,t3604, 10 ,,
period1,sc01,t3605, 10 ,,
period1,sc01,t3606, 10 ,,
period1,sc01,t3607, 10 ,,
period1,sc01,t3608, 10 ,,
period1,sc01,t3609, 10 ,,
period1,sc01,t3610, 10 ,,
period1,sc01,t3611, 10 ,,
period1,sc01,t3612, 10 ,,
period1,sc01,t3613, 10 ,,
period1,sc01,t3614, 10 ,,
period1,sc01,t3615, 10 ,,
period1,sc01,t3616, 10 ,,
period1,sc01,t3617, 10 ,,
period1,sc01,t3618, 10 ,,
period1,sc01,t3619, 10 ,,
period1,sc01,t3620, 10 ,,
period1,sc01,t3621, 10 ,,
period1,sc01,t3622, 10 ,,
period1,sc01,t3623, 10 ,,
period1,sc01,t3624, 10 ,,
period1,sc01,t3625, 10 ,,
period1,sc01,t3626, 10 ,,
period1,sc01,t3627, 10 ,,
period1,sc01,t3628, 10 ,,
period1,sc01,t3629, 10 ,,
period1,sc01,t3630, 10 ,,
period1,sc01,t3631, 10 ,,
period1,sc01,t3632, 10 ,,
period1,sc01,t3633, 10 ,,
period1,sc01,t3634, 10 ,,
period1,sc01,t3635, 10 ,,
period1,sc01,t3636, 10 ,,
period1,sc01,t3637, 10 ,,
period1,sc01,t3638, 10 ,,
period1,sc01,t3639, 10 ,,
period1,sc01,t3640, 10 ,,
period1,sc01,t3641, 10 ,,
period1,sc01,t3642, 10 ,,
period1,sc01,t3643, 10 ,,
period1,sc01,t3644, 10 ,,
period1,sc01,t3645, 10 ,,
period1,sc01,t3646, 10 ,,
period1,sc01,t3647, 10 ,,
period1,sc01,t3648, 10 ,,
period1,sc01,t3649, 10 ,,
period1,sc01,t3650, 10 ,,
period1,sc01,t3651, 10 ,,
period1,sc01,t3652, 10 ,,
period1,sc01,t3653, 10 ,,
period1,sc01,t3654, 10 ,,
period1,sc01,t3655, 10 ,,
period1,sc01,t3656, 30 ,,
period1,sc01,t3657, 10 ,,
period1,sc01,t3658, 10 ,,
period1,sc01,t3659, 10 ,,
period1,sc01,t3660, 10 ,,
period1,sc01,t3661, 10 ,,
period1,sc01,t3662, 10 ,,
period1,sc01,t3663, 10 ,,
period1,sc01,t3664, 10 ,,
period1,sc01,t3665, 10 ,,
period1,sc01,t3666, 10 ,,
period1,sc01,t3667, 25 ,,
period1,sc01,t3668, 10 ,,
period1,sc01,t3669, 10 ,,
period1,sc01,t3670, 10 ,,
