,,,EV_01,AEL_01,PEMEL_01
period1,sc01,t2373, 0 ,,
period1,sc01,t2374, 0 ,,
period1,sc01,t2375, 0 ,,
period1,sc01,t2376, 0 ,,
period1,sc01,t2377, 0 ,,
period1,sc01,t2378, 0 ,,
period1,sc01,t2379, 0 ,,
period1,sc01,t2380, 0 ,,
period1,sc01,t2381, 0 ,,
period1,sc01,t2382, 0 ,,
period1,sc01,t2383, 0 ,,
period1,sc01,t2384, 1.203157071 ,,
period1,sc01,t2385, 1.203157071 ,,
period1,sc01,t2386, 1.203157071 ,,
period1,sc01,t2387, 1.203157071 ,,
period1,sc01,t2388, 1.203157071 ,,
period1,sc01,t2389, 1.203157071 ,,
period1,sc01,t2390, 1.203157071 ,,
period1,sc01,t2391, 1.203157071 ,,
period1,sc01,t2392, 1.203157071 ,,
period1,sc01,t2393, 0 ,,
period1,sc01,t2394, 0 ,,
period1,sc01,t2395, 0 ,,
period1,sc01,t2396, 0 ,,
period1,sc01,t2397, 0 ,,
period1,sc01,t2398, 0 ,,
period1,sc01,t2399, 0 ,,
period1,sc01,t2400, 0 ,,
period1,sc01,t2401, 0 ,,
period1,sc01,t2402, 0 ,,
period1,sc01,t2403, 0 ,,
period1,sc01,t2404, 0 ,,
period1,sc01,t2405, 0 ,,
period1,sc01,t2406, 0 ,,
period1,sc01,t2407, 0 ,,
period1,sc01,t2408, 0 ,,
period1,sc01,t2409, 2.671159953 ,,
period1,sc01,t2410, 2.671159953 ,,
period1,sc01,t2411, 2.671159953 ,,
period1,sc01,t2412, 2.671159953 ,,
period1,sc01,t2413, 2.671159953 ,,
period1,sc01,t2414, 2.671159953 ,,
period1,sc01,t2415, 2.671159953 ,,
period1,sc01,t2416, 2.671159953 ,,
period1,sc01,t2417, 0 ,,
period1,sc01,t2418, 0 ,,
period1,sc01,t2419, 0 ,,
period1,sc01,t2420, 0 ,,
period1,sc01,t2421, 0 ,,
period1,sc01,t2422, 0 ,,
period1,sc01,t2423, 0 ,,
period1,sc01,t2424, 0 ,,
period1,sc01,t2425, 0 ,,
period1,sc01,t2426, 0 ,,
period1,sc01,t2427, 0 ,,
period1,sc01,t2428, 0 ,,
period1,sc01,t2429, 0 ,,
period1,sc01,t2430, 0 ,,
period1,sc01,t2431, 0 ,,
period1,sc01,t2432, 0 ,,
period1,sc01,t2433, 0.246229137 ,,
period1,sc01,t2434, 0.246229137 ,,
period1,sc01,t2435, 0.246229137 ,,
period1,sc01,t2436, 0.246229137 ,,
period1,sc01,t2437, 0.246229137 ,,
period1,sc01,t2438, 0.246229137 ,,
period1,sc01,t2439, 0.246229137 ,,
period1,sc01,t2440, 0.246229137 ,,
period1,sc01,t2441, 0.246229137 ,,
period1,sc01,t2442, 0.246229137 ,,
period1,sc01,t2443, 0 ,,
period1,sc01,t2444, 0 ,,
period1,sc01,t2445, 0 ,,
period1,sc01,t2446, 0 ,,
period1,sc01,t2447, 0 ,,
period1,sc01,t2448, 0 ,,
period1,sc01,t2449, 0 ,,
period1,sc01,t2450, 0 ,,
period1,sc01,t2451, 0 ,,
period1,sc01,t2452, 0 ,,
period1,sc01,t2453, 0 ,,
period1,sc01,t2454, 0 ,,
period1,sc01,t2455, 0 ,,
period1,sc01,t2456, 2.483289678 ,,
period1,sc01,t2457, 2.483289678 ,,
period1,sc01,t2458, 2.483289678 ,,
period1,sc01,t2459, 2.483289678 ,,
period1,sc01,t2460, 2.483289678 ,,
period1,sc01,t2461, 2.483289678 ,,
period1,sc01,t2462, 2.483289678 ,,
period1,sc01,t2463, 2.483289678 ,,
period1,sc01,t2464, 0 ,,
period1,sc01,t2465, 0 ,,
period1,sc01,t2466, 0 ,,
period1,sc01,t2467, 0 ,,
period1,sc01,t2468, 0 ,,
period1,sc01,t2469, 0 ,,
period1,sc01,t2470, 0 ,,
period1,sc01,t2471, 0 ,,
period1,sc01,t2472, 0 ,,
period1,sc01,t2473, 0 ,,
period1,sc01,t2474, 0 ,,
period1,sc01,t2475, 0 ,,
period1,sc01,t2476, 0 ,,
period1,sc01,t2477, 0 ,,
period1,sc01,t2478, 0 ,,
period1,sc01,t2479, 0 ,,
period1,sc01,t2480, 1.4694821505 ,,
period1,sc01,t2481, 1.4694821505 ,,
period1,sc01,t2482, 1.4694821505 ,,
period1,sc01,t2483, 1.4694821505 ,,
period1,sc01,t2484, 1.4694821505 ,,
period1,sc01,t2485, 1.4694821505 ,,
period1,sc01,t2486, 1.4694821505 ,,
period1,sc01,t2487, 1.4694821505 ,,
period1,sc01,t2488, 1.4694821505 ,,
period1,sc01,t2489, 1.4694821505 ,,
period1,sc01,t2490, 0 ,,
period1,sc01,t2491, 0 ,,
period1,sc01,t2492, 0 ,,
period1,sc01,t2493, 0 ,,
period1,sc01,t2494, 0 ,,
period1,sc01,t2495, 0 ,,
period1,sc01,t2496, 0 ,,
period1,sc01,t2497, 0 ,,
period1,sc01,t2498, 0 ,,
period1,sc01,t2499, 0 ,,
period1,sc01,t2500, 0 ,,
period1,sc01,t2501, 0 ,,
period1,sc01,t2502, 0 ,,
period1,sc01,t2503, 0 ,,
period1,sc01,t2504, 0.841317468 ,,
period1,sc01,t2505, 0.841317468 ,,
period1,sc01,t2506, 0.841317468 ,,
period1,sc01,t2507, 0.841317468 ,,
period1,sc01,t2508, 0.841317468 ,,
period1,sc01,t2509, 0.841317468 ,,
period1,sc01,t2510, 0.841317468 ,,
period1,sc01,t2511, 0.841317468 ,,
period1,sc01,t2512, 0.841317468 ,,
period1,sc01,t2513, 0 ,,
period1,sc01,t2514, 0 ,,
period1,sc01,t2515, 0 ,,
period1,sc01,t2516, 0 ,,
period1,sc01,t2517, 0 ,,
period1,sc01,t2518, 0 ,,
period1,sc01,t2519, 0 ,,
period1,sc01,t2520, 0 ,,
period1,sc01,t2521, 0 ,,
period1,sc01,t2522, 0 ,,
period1,sc01,t2523, 0 ,,
period1,sc01,t2524, 0 ,,
period1,sc01,t2525, 0 ,,
period1,sc01,t2526, 0 ,,
period1,sc01,t2527, 0 ,,
period1,sc01,t2528, 1.486978398 ,,
period1,sc01,t2529, 1.486978398 ,,
period1,sc01,t2530, 1.486978398 ,,
period1,sc01,t2531, 1.486978398 ,,
period1,sc01,t2532, 1.486978398 ,,
period1,sc01,t2533, 1.486978398 ,,
period1,sc01,t2534, 1.486978398 ,,
period1,sc01,t2535, 1.486978398 ,,
period1,sc01,t2536, 1.486978398 ,,
period1,sc01,t2537, 0 ,,
period1,sc01,t2538, 0 ,,
period1,sc01,t2539, 0 ,,
period1,sc01,t2540, 0 ,,
period1,sc01,t2541, 0 ,,
period1,sc01,t2542, 0 ,,
period1,sc01,t2543, 0 ,,
period1,sc01,t2544, 0 ,,
period1,sc01,t2545, 0 ,,
period1,sc01,t2546, 0 ,,
period1,sc01,t2547, 0 ,,
period1,sc01,t2548, 0 ,,
period1,sc01,t2549, 0 ,,
period1,sc01,t2550, 0 ,,
period1,sc01,t2551, 0.221161035 ,,
period1,sc01,t2552, 0.221161035 ,,
period1,sc01,t2553, 0.221161035 ,,
period1,sc01,t2554, 0.221161035 ,,
period1,sc01,t2555, 0.221161035 ,,
period1,sc01,t2556, 0.221161035 ,,
period1,sc01,t2557, 0.221161035 ,,
period1,sc01,t2558, 0.221161035 ,,
period1,sc01,t2559, 0.221161035 ,,
period1,sc01,t2560, 0.221161035 ,,
period1,sc01,t2561, 0.221161035 ,,
period1,sc01,t2562, 0 ,,
period1,sc01,t2563, 0 ,,
period1,sc01,t2564, 0 ,,
period1,sc01,t2565, 0 ,,
period1,sc01,t2566, 0 ,,
period1,sc01,t2567, 0 ,,
period1,sc01,t2568, 0 ,,
period1,sc01,t2569, 0 ,,
period1,sc01,t2570, 0 ,,
period1,sc01,t2571, 0 ,,
period1,sc01,t2572, 0 ,,
period1,sc01,t2573, 0 ,,
period1,sc01,t2574, 0 ,,
period1,sc01,t2575, 0 ,,
period1,sc01,t2576, 0 ,,
period1,sc01,t2577, 1.253324655 ,,
period1,sc01,t2578, 1.253324655 ,,
period1,sc01,t2579, 1.253324655 ,,
period1,sc01,t2580, 1.253324655 ,,
period1,sc01,t2581, 1.253324655 ,,
period1,sc01,t2582, 1.253324655 ,,
period1,sc01,t2583, 1.253324655 ,,
period1,sc01,t2584, 1.253324655 ,,
period1,sc01,t2585, 0 ,,
period1,sc01,t2586, 0 ,,
period1,sc01,t2587, 0 ,,
period1,sc01,t2588, 0 ,,
period1,sc01,t2589, 0 ,,
period1,sc01,t2590, 0 ,,
period1,sc01,t2591, 0 ,,
period1,sc01,t2592, 0 ,,
period1,sc01,t2593, 0 ,,
period1,sc01,t2594, 0 ,,
period1,sc01,t2595, 0 ,,
period1,sc01,t2596, 0 ,,
period1,sc01,t2597, 0 ,,
period1,sc01,t2598, 0 ,,
period1,sc01,t2599, 0 ,,
period1,sc01,t2600, 1.0866959955 ,,
period1,sc01,t2601, 1.0866959955 ,,
period1,sc01,t2602, 1.0866959955 ,,
period1,sc01,t2603, 1.0866959955 ,,
period1,sc01,t2604, 1.0866959955 ,,
period1,sc01,t2605, 1.0866959955 ,,
period1,sc01,t2606, 1.0866959955 ,,
period1,sc01,t2607, 1.0866959955 ,,
period1,sc01,t2608, 1.0866959955 ,,
period1,sc01,t2609, 1.0866959955 ,,
period1,sc01,t2610, 0 ,,
period1,sc01,t2611, 0 ,,
period1,sc01,t2612, 0 ,,
period1,sc01,t2613, 0 ,,
period1,sc01,t2614, 0 ,,
period1,sc01,t2615, 0 ,,
period1,sc01,t2616, 0 ,,
period1,sc01,t2617, 0 ,,
period1,sc01,t2618, 0 ,,
period1,sc01,t2619, 0 ,,
period1,sc01,t2620, 0 ,,
period1,sc01,t2621, 0 ,,
period1,sc01,t2622, 0 ,,
period1,sc01,t2623, 0 ,,
period1,sc01,t2624, 0.076148868 ,,
period1,sc01,t2625, 0.076148868 ,,
period1,sc01,t2626, 0.076148868 ,,
period1,sc01,t2627, 0.076148868 ,,
period1,sc01,t2628, 0.076148868 ,,
period1,sc01,t2629, 0.076148868 ,,
period1,sc01,t2630, 0.076148868 ,,
period1,sc01,t2631, 0.076148868 ,,
period1,sc01,t2632, 0.076148868 ,,
period1,sc01,t2633, 0 ,,
period1,sc01,t2634, 0 ,,
period1,sc01,t2635, 0 ,,
period1,sc01,t2636, 0 ,,
period1,sc01,t2637, 0 ,,
period1,sc01,t2638, 0 ,,
period1,sc01,t2639, 0 ,,
period1,sc01,t2640, 0 ,,
period1,sc01,t2641, 0 ,,
period1,sc01,t2642, 0 ,,
period1,sc01,t2643, 0 ,,
period1,sc01,t2644, 0 ,,
period1,sc01,t2645, 0 ,,
period1,sc01,t2646, 0 ,,
period1,sc01,t2647, 0 ,,
period1,sc01,t2648, 0.4826273595 ,,
period1,sc01,t2649, 0.4826273595 ,,
period1,sc01,t2650, 0.4826273595 ,,
period1,sc01,t2651, 0.4826273595 ,,
period1,sc01,t2652, 0.4826273595 ,,
period1,sc01,t2653, 0.4826273595 ,,
period1,sc01,t2654, 0.4826273595 ,,
period1,sc01,t2655, 0.4826273595 ,,
period1,sc01,t2656, 0.4826273595 ,,
period1,sc01,t2657, 0 ,,
period1,sc01,t2658, 0 ,,
period1,sc01,t2659, 0 ,,
period1,sc01,t2660, 0 ,,
period1,sc01,t2661, 0 ,,
period1,sc01,t2662, 0 ,,
period1,sc01,t2663, 0 ,,
period1,sc01,t2664, 0 ,,
period1,sc01,t2665, 0 ,,
period1,sc01,t2666, 0 ,,
period1,sc01,t2667, 0 ,,
period1,sc01,t2668, 0 ,,
period1,sc01,t2669, 0 ,,
period1,sc01,t2670, 0 ,,
period1,sc01,t2671, 0 ,,
period1,sc01,t2672, 0 ,,
period1,sc01,t2673, 0.127581603 ,,
period1,sc01,t2674, 0.127581603 ,,
period1,sc01,t2675, 0.127581603 ,,
period1,sc01,t2676, 0.127581603 ,,
period1,sc01,t2677, 0.127581603 ,,
period1,sc01,t2678, 0.127581603 ,,
period1,sc01,t2679, 0.127581603 ,,
period1,sc01,t2680, 0.127581603 ,,
period1,sc01,t2681, 0 ,,
period1,sc01,t2682, 0 ,,
period1,sc01,t2683, 0 ,,
period1,sc01,t2684, 0 ,,
period1,sc01,t2685, 0 ,,
period1,sc01,t2686, 0 ,,
period1,sc01,t2687, 0 ,,
period1,sc01,t2688, 0 ,,
period1,sc01,t2689, 0 ,,
period1,sc01,t2690, 0 ,,
period1,sc01,t2691, 0 ,,
period1,sc01,t2692, 0 ,,
period1,sc01,t2693, 0 ,,
period1,sc01,t2694, 0 ,,
period1,sc01,t2695, 0 ,,
period1,sc01,t2696, 1.3689895365 ,,
period1,sc01,t2697, 1.3689895365 ,,
period1,sc01,t2698, 1.3689895365 ,,
period1,sc01,t2699, 1.3689895365 ,,
period1,sc01,t2700, 1.3689895365 ,,
period1,sc01,t2701, 1.3689895365 ,,
period1,sc01,t2702, 1.3689895365 ,,
period1,sc01,t2703, 1.3689895365 ,,
period1,sc01,t2704, 0 ,,
period1,sc01,t2705, 0 ,,
period1,sc01,t2706, 0 ,,
period1,sc01,t2707, 0 ,,
period1,sc01,t2708, 0 ,,
period1,sc01,t2709, 0 ,,
period1,sc01,t2710, 0 ,,
period1,sc01,t2711, 0 ,,
period1,sc01,t2712, 0 ,,
period1,sc01,t2713, 0 ,,
period1,sc01,t2714, 0 ,,
period1,sc01,t2715, 0 ,,
period1,sc01,t2716, 0 ,,
period1,sc01,t2717, 0 ,,
period1,sc01,t2718, 0 ,,
period1,sc01,t2719, 0 ,,
period1,sc01,t2720, 0 ,,
period1,sc01,t2721, 0 ,,
period1,sc01,t2722, 1.116987687 ,,
period1,sc01,t2723, 1.116987687 ,,
period1,sc01,t2724, 1.116987687 ,,
period1,sc01,t2725, 1.116987687 ,,
period1,sc01,t2726, 1.116987687 ,,
period1,sc01,t2727, 1.116987687 ,,
period1,sc01,t2728, 1.116987687 ,,
period1,sc01,t2729, 1.116987687 ,,
period1,sc01,t2730, 1.116987687 ,,
period1,sc01,t2731, 0 ,,
period1,sc01,t2732, 0 ,,
period1,sc01,t2733, 0 ,,
period1,sc01,t2734, 0 ,,
period1,sc01,t2735, 0 ,,
period1,sc01,t2736, 0 ,,
period1,sc01,t2737, 0 ,,
period1,sc01,t2738, 0 ,,
period1,sc01,t2739, 0 ,,
period1,sc01,t2740, 0 ,,
period1,sc01,t2741, 0 ,,
period1,sc01,t2742, 0 ,,
period1,sc01,t2743, 0 ,,
period1,sc01,t2744, 0 ,,
period1,sc01,t2745, 1.315179843 ,,
period1,sc01,t2746, 1.315179843 ,,
period1,sc01,t2747, 1.315179843 ,,
period1,sc01,t2748, 1.315179843 ,,
period1,sc01,t2749, 1.315179843 ,,
period1,sc01,t2750, 1.315179843 ,,
period1,sc01,t2751, 1.315179843 ,,
period1,sc01,t2752, 1.315179843 ,,
period1,sc01,t2753, 0 ,,
period1,sc01,t2754, 0 ,,
period1,sc01,t2755, 0 ,,
period1,sc01,t2756, 0 ,,
period1,sc01,t2757, 0 ,,
period1,sc01,t2758, 0 ,,
period1,sc01,t2759, 0 ,,
period1,sc01,t2760, 0 ,,
period1,sc01,t2761, 0 ,,
period1,sc01,t2762, 0 ,,
period1,sc01,t2763, 0 ,,
period1,sc01,t2764, 0 ,,
period1,sc01,t2765, 0 ,,
period1,sc01,t2766, 0 ,,
period1,sc01,t2767, 0 ,,
period1,sc01,t2768, 0 ,,
period1,sc01,t2769, 0.593775516 ,,
period1,sc01,t2770, 0.593775516 ,,
period1,sc01,t2771, 0.593775516 ,,
period1,sc01,t2772, 0.593775516 ,,
period1,sc01,t2773, 0.593775516 ,,
period1,sc01,t2774, 0.593775516 ,,
period1,sc01,t2775, 0.593775516 ,,
period1,sc01,t2776, 0.593775516 ,,
period1,sc01,t2777, 0.593775516 ,,
period1,sc01,t2778, 0.593775516 ,,
period1,sc01,t2779, 0 ,,
period1,sc01,t2780, 0 ,,
period1,sc01,t2781, 0 ,,
period1,sc01,t2782, 0 ,,
period1,sc01,t2783, 0 ,,
period1,sc01,t2784, 0 ,,
period1,sc01,t2785, 0 ,,
period1,sc01,t2786, 0 ,,
period1,sc01,t2787, 0 ,,
period1,sc01,t2788, 0 ,,
period1,sc01,t2789, 0 ,,
period1,sc01,t2790, 0 ,,
period1,sc01,t2791, 1.903337823 ,,
period1,sc01,t2792, 1.903337823 ,,
period1,sc01,t2793, 1.903337823 ,,
period1,sc01,t2794, 1.903337823 ,,
period1,sc01,t2795, 1.903337823 ,,
period1,sc01,t2796, 1.903337823 ,,
period1,sc01,t2797, 1.903337823 ,,
period1,sc01,t2798, 1.903337823 ,,
period1,sc01,t2799, 1.903337823 ,,
period1,sc01,t2800, 0 ,,
period1,sc01,t2801, 0 ,,
period1,sc01,t2802, 0 ,,
period1,sc01,t2803, 0 ,,
period1,sc01,t2804, 0 ,,
period1,sc01,t2805, 0 ,,
period1,sc01,t2806, 0 ,,
period1,sc01,t2807, 0 ,,
period1,sc01,t2808, 0 ,,
period1,sc01,t2809, 0 ,,
period1,sc01,t2810, 0 ,,
period1,sc01,t2811, 0 ,,
period1,sc01,t2812, 0 ,,
period1,sc01,t2813, 0 ,,
period1,sc01,t2814, 0 ,,
period1,sc01,t2815, 0 ,,
period1,sc01,t2816, 0.703414266 ,,
period1,sc01,t2817, 0.703414266 ,,
period1,sc01,t2818, 0.703414266 ,,
period1,sc01,t2819, 0.703414266 ,,
period1,sc01,t2820, 0.703414266 ,,
period1,sc01,t2821, 0.703414266 ,,
period1,sc01,t2822, 0.703414266 ,,
period1,sc01,t2823, 0.703414266 ,,
period1,sc01,t2824, 0.703414266 ,,
period1,sc01,t2825, 0.703414266 ,,
period1,sc01,t2826, 0 ,,
period1,sc01,t2827, 0 ,,
period1,sc01,t2828, 0 ,,
period1,sc01,t2829, 0 ,,
period1,sc01,t2830, 0 ,,
period1,sc01,t2831, 0 ,,
period1,sc01,t2832, 0 ,,
period1,sc01,t2833, 0 ,,
period1,sc01,t2834, 0 ,,
period1,sc01,t2835, 0 ,,
period1,sc01,t2836, 0 ,,
period1,sc01,t2837, 0 ,,
period1,sc01,t2838, 0 ,,
period1,sc01,t2839, 2.317289562 ,,
period1,sc01,t2840, 2.317289562 ,,
period1,sc01,t2841, 2.317289562 ,,
period1,sc01,t2842, 2.317289562 ,,
period1,sc01,t2843, 2.317289562 ,,
period1,sc01,t2844, 2.317289562 ,,
period1,sc01,t2845, 2.317289562 ,,
period1,sc01,t2846, 2.317289562 ,,
period1,sc01,t2847, 2.317289562 ,,
period1,sc01,t2848, 0 ,,
period1,sc01,t2849, 0 ,,
period1,sc01,t2850, 0 ,,
period1,sc01,t2851, 0 ,,
period1,sc01,t2852, 0 ,,
period1,sc01,t2853, 0 ,,
period1,sc01,t2854, 0 ,,
period1,sc01,t2855, 0 ,,
period1,sc01,t2856, 0 ,,
period1,sc01,t2857, 0 ,,
period1,sc01,t2858, 0 ,,
period1,sc01,t2859, 0 ,,
period1,sc01,t2860, 0 ,,
period1,sc01,t2861, 0 ,,
period1,sc01,t2862, 0 ,,
period1,sc01,t2863, 0 ,,
period1,sc01,t2864, 0 ,,
period1,sc01,t2865, 0.949196301 ,,
period1,sc01,t2866, 0.949196301 ,,
period1,sc01,t2867, 0.949196301 ,,
period1,sc01,t2868, 0.949196301 ,,
period1,sc01,t2869, 0.949196301 ,,
period1,sc01,t2870, 0.949196301 ,,
period1,sc01,t2871, 0.949196301 ,,
period1,sc01,t2872, 0.949196301 ,,
period1,sc01,t2873, 0.949196301 ,,
period1,sc01,t2874, 0 ,,
period1,sc01,t2875, 0 ,,
period1,sc01,t2876, 0 ,,
period1,sc01,t2877, 0 ,,
period1,sc01,t2878, 0 ,,
period1,sc01,t2879, 0 ,,
period1,sc01,t2880, 0 ,,
period1,sc01,t2881, 0 ,,
period1,sc01,t2882, 0 ,,
period1,sc01,t2883, 0 ,,
period1,sc01,t2884, 0 ,,
period1,sc01,t2885, 0 ,,
period1,sc01,t2886, 0 ,,
period1,sc01,t2887, 0 ,,
period1,sc01,t2888, 1.8767033145 ,,
period1,sc01,t2889, 1.8767033145 ,,
period1,sc01,t2890, 1.8767033145 ,,
period1,sc01,t2891, 1.8767033145 ,,
period1,sc01,t2892, 1.8767033145 ,,
period1,sc01,t2893, 1.8767033145 ,,
period1,sc01,t2894, 1.8767033145 ,,
period1,sc01,t2895, 1.8767033145 ,,
period1,sc01,t2896, 0 ,,
period1,sc01,t2897, 0 ,,
period1,sc01,t2898, 0 ,,
period1,sc01,t2899, 0 ,,
period1,sc01,t2900, 0 ,,
period1,sc01,t2901, 0 ,,
period1,sc01,t2902, 0 ,,
period1,sc01,t2903, 0 ,,
period1,sc01,t2904, 0 ,,
period1,sc01,t2905, 0 ,,
period1,sc01,t2906, 0 ,,
period1,sc01,t2907, 0 ,,
period1,sc01,t2908, 0 ,,
period1,sc01,t2909, 0 ,,
period1,sc01,t2910, 0 ,,
period1,sc01,t2911, 0 ,,
period1,sc01,t2912, 0 ,,
period1,sc01,t2913, 1.222892985 ,,
period1,sc01,t2914, 1.222892985 ,,
period1,sc01,t2915, 1.222892985 ,,
period1,sc01,t2916, 1.222892985 ,,
period1,sc01,t2917, 1.222892985 ,,
period1,sc01,t2918, 1.222892985 ,,
period1,sc01,t2919, 1.222892985 ,,
period1,sc01,t2920, 1.222892985 ,,
period1,sc01,t2921, 0 ,,
period1,sc01,t2922, 0 ,,
period1,sc01,t2923, 0 ,,
period1,sc01,t2924, 0 ,,
period1,sc01,t2925, 0 ,,
period1,sc01,t2926, 0 ,,
period1,sc01,t2927, 0 ,,
period1,sc01,t2928, 0 ,,
period1,sc01,t2929, 0 ,,
period1,sc01,t2930, 0 ,,
period1,sc01,t2931, 0 ,,
period1,sc01,t2932, 0 ,,
period1,sc01,t2933, 0 ,,
period1,sc01,t2934, 0 ,,
period1,sc01,t2935, 1.2749064495 ,,
period1,sc01,t2936, 1.2749064495 ,,
period1,sc01,t2937, 1.2749064495 ,,
period1,sc01,t2938, 1.2749064495 ,,
period1,sc01,t2939, 1.2749064495 ,,
period1,sc01,t2940, 1.2749064495 ,,
period1,sc01,t2941, 1.2749064495 ,,
period1,sc01,t2942, 1.2749064495 ,,
period1,sc01,t2943, 1.2749064495 ,,
period1,sc01,t2944, 1.2749064495 ,,
period1,sc01,t2945, 0 ,,
period1,sc01,t2946, 0 ,,
period1,sc01,t2947, 0 ,,
period1,sc01,t2948, 0 ,,
period1,sc01,t2949, 0 ,,
period1,sc01,t2950, 0 ,,
period1,sc01,t2951, 0 ,,
period1,sc01,t2952, 0 ,,
period1,sc01,t2953, 0 ,,
period1,sc01,t2954, 0 ,,
period1,sc01,t2955, 0 ,,
period1,sc01,t2956, 0 ,,
period1,sc01,t2957, 0 ,,
period1,sc01,t2958, 0 ,,
period1,sc01,t2959, 0 ,,
period1,sc01,t2960, 0 ,,
period1,sc01,t2961, 0.8610106785 ,,
period1,sc01,t2962, 0.8610106785 ,,
period1,sc01,t2963, 0.8610106785 ,,
period1,sc01,t2964, 0.8610106785 ,,
period1,sc01,t2965, 0.8610106785 ,,
period1,sc01,t2966, 0.8610106785 ,,
period1,sc01,t2967, 0.8610106785 ,,
period1,sc01,t2968, 0.8610106785 ,,
period1,sc01,t2969, 0.8610106785 ,,
period1,sc01,t2970, 0 ,,
period1,sc01,t2971, 0 ,,
period1,sc01,t2972, 0 ,,
period1,sc01,t2973, 0 ,,
period1,sc01,t2974, 0 ,,
period1,sc01,t2975, 0 ,,
period1,sc01,t2976, 0 ,,
period1,sc01,t2977, 0 ,,
period1,sc01,t2978, 0 ,,
period1,sc01,t2979, 0 ,,
period1,sc01,t2980, 0 ,,
period1,sc01,t2981, 0 ,,
period1,sc01,t2982, 0 ,,
period1,sc01,t2983, 0 ,,
period1,sc01,t2984, 1.8273625875 ,,
period1,sc01,t2985, 1.8273625875 ,,
period1,sc01,t2986, 1.8273625875 ,,
period1,sc01,t2987, 1.8273625875 ,,
period1,sc01,t2988, 1.8273625875 ,,
period1,sc01,t2989, 1.8273625875 ,,
period1,sc01,t2990, 1.8273625875 ,,
period1,sc01,t2991, 1.8273625875 ,,
period1,sc01,t2992, 1.8273625875 ,,
period1,sc01,t2993, 1.8273625875 ,,
period1,sc01,t2994, 1.8273625875 ,,
period1,sc01,t2995, 1.8273625875 ,,
period1,sc01,t2996, 0 ,,
period1,sc01,t2997, 0 ,,
period1,sc01,t2998, 0 ,,
period1,sc01,t2999, 0 ,,
period1,sc01,t3000, 0 ,,
period1,sc01,t3001, 0 ,,
period1,sc01,t3002, 0 ,,
period1,sc01,t3003, 0 ,,
period1,sc01,t3004, 0 ,,
period1,sc01,t3005, 0 ,,
period1,sc01,t3006, 0 ,,
period1,sc01,t3007, 0 ,,
period1,sc01,t3008, 0 ,,
period1,sc01,t3009, 0 ,,
period1,sc01,t3010, 1.645891011 ,,
period1,sc01,t3011, 1.645891011 ,,
period1,sc01,t3012, 1.645891011 ,,
period1,sc01,t3013, 1.645891011 ,,
period1,sc01,t3014, 1.645891011 ,,
period1,sc01,t3015, 1.645891011 ,,
period1,sc01,t3016, 1.645891011 ,,
period1,sc01,t3017, 0 ,,
period1,sc01,t3018, 0 ,,
period1,sc01,t3019, 0 ,,
period1,sc01,t3020, 0 ,,
period1,sc01,t3021, 0 ,,
period1,sc01,t3022, 0 ,,
period1,sc01,t3023, 0 ,,
period1,sc01,t3024, 0 ,,
period1,sc01,t3025, 0 ,,
period1,sc01,t3026, 0 ,,
period1,sc01,t3027, 0 ,,
period1,sc01,t3028, 0 ,,
period1,sc01,t3029, 0 ,,
period1,sc01,t3030, 0 ,,
period1,sc01,t3031, 0 ,,
period1,sc01,t3032, 0.752373591 ,,
period1,sc01,t3033, 0.752373591 ,,
period1,sc01,t3034, 0.752373591 ,,
period1,sc01,t3035, 0.752373591 ,,
period1,sc01,t3036, 0.752373591 ,,
period1,sc01,t3037, 0.752373591 ,,
period1,sc01,t3038, 0.752373591 ,,
period1,sc01,t3039, 0.752373591 ,,
period1,sc01,t3040, 0.752373591 ,,
period1,sc01,t3041, 0.752373591 ,,
period1,sc01,t3042, 0.752373591 ,,
period1,sc01,t3043, 0 ,,
period1,sc01,t3044, 0 ,,
period1,sc01,t3045, 0 ,,
period1,sc01,t3046, 0 ,,
period1,sc01,t3047, 0 ,,
period1,sc01,t3048, 0 ,,
period1,sc01,t3049, 0 ,,
period1,sc01,t3050, 0 ,,
period1,sc01,t3051, 0 ,,
period1,sc01,t3052, 0 ,,
period1,sc01,t3053, 0 ,,
period1,sc01,t3054, 0 ,,
period1,sc01,t3055, 0 ,,
period1,sc01,t3056, 0.585929121 ,,
period1,sc01,t3057, 0.585929121 ,,
period1,sc01,t3058, 0.585929121 ,,
period1,sc01,t3059, 0.585929121 ,,
period1,sc01,t3060, 0.585929121 ,,
period1,sc01,t3061, 0.585929121 ,,
period1,sc01,t3062, 0.585929121 ,,
period1,sc01,t3063, 0.585929121 ,,
period1,sc01,t3064, 0.585929121 ,,
period1,sc01,t3065, 0.585929121 ,,
period1,sc01,t3066, 0 ,,
period1,sc01,t3067, 0 ,,
period1,sc01,t3068, 0 ,,
period1,sc01,t3069, 0 ,,
period1,sc01,t3070, 0 ,,
period1,sc01,t3071, 0 ,,
period1,sc01,t3072, 0 ,,
period1,sc01,t3073, 0 ,,
period1,sc01,t3074, 0 ,,
period1,sc01,t3075, 0 ,,
period1,sc01,t3076, 0 ,,
period1,sc01,t3077, 0 ,,
period1,sc01,t3078, 0 ,,
period1,sc01,t3079, 0 ,,
period1,sc01,t3080, 0 ,,
period1,sc01,t3081, 1.0738493295 ,,
period1,sc01,t3082, 1.0738493295 ,,
period1,sc01,t3083, 1.0738493295 ,,
period1,sc01,t3084, 1.0738493295 ,,
